Accession Number,EC,Species,Label,Enzyme,Reaction ID,Mechanism,Substrates,Products,Km,Kcat,Inhibitors,KI,Keq
WP_000301651.1,1.1.1.1,Escherichia coli,R531,Alcohol dehydrogenase,R07327,MRL,C00003; C00069,C00004; C00080; C01450,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C01450: 0.236646544; Km_C00003: 0.100172691; Km_C00069: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_000301651.1,1.1.1.1,Escherichia coli,R532,Alcohol dehydrogenase,R00624,MRL,C00003; C01612,C00004; C00080; C01450,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C01450: 0.236646544; Km_C00003: 0.100172691; Km_C01612: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_000301651.1,1.1.1.1,Escherichia coli,R533,Alcohol dehydrogenase,R08310,MRL,C00003; C16595,C00004; C00080; C16596,Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C16596: 0.236646544; Km_C00003: 0.100172691; Km_C16595: 0.236646544,Kcat_F: 19.69812441; Kcat_R: 29.55534931,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 306459914.49596673
WP_000301651.1,1.1.1.1,Escherichia coli,R534,Alcohol dehydrogenase,R07105,MRL,C00004; C00080; C06899,C00001; C00003; C07490,Km_C00001: 0.799757719; Km_C00003: 0.100172691; Km_C07490: 0.422074109; Km_C00004: 0.040233176; Km_C00080: 0.569533765; Km_C06899: 0.325467169,Kcat_F: 16.374714708; Kcat_R: 9.602475729666667,C00006;C16596;C00003;C16348;C14099;C16551;C00001;C00473;C00226;C00576;C06899;C14089;C16595;C00114;C06611;C00084;C16587;C00071;C05444;C07645;C00376;C02909;C00069;C00469;C05577;C05445;C06612;C14090;C01450;C00004;C06613;C05576;C00005;C01612;C07490;C16586;C00080,C05577_KI: 0.031521235;C07490_KI: 0.422074109;C00005_KI: 0.027593218;C00469_KI: 1.817483544;C00114_KI: 0.409143209;C00080_KI: 0.569533765;C14090_KI: 0.3609184830434783;C16586_KI: 0.3609184830434783;C00226_KI: 0.3609184830434783;C00071_KI: 0.3609184830434783;C06613_KI: 0.273868203;C00576_KI: 0.884440184;C16595_KI: 0.3609184830434783;C05576_KI: 0.040941942;C00006_KI: 0.054585926;C06899_KI: 0.325467169;C00003_KI: 0.100172691;C14099_KI: 0.3609184830434783;C06612_KI: 0.501385033;C14089_KI: 0.3609184830434783;C00376_KI: 0.013742472;C16587_KI: 0.3609184830434783;C06611_KI: 0.501385033;C00084_KI: 1.347845793;C00473_KI: 0.012423662;C05445_KI: 0.028241014;C01612_KI: 0.3609184830434783;C00001_KI: 0.799757719;C00004_KI: 0.040233176;C07645_KI: 0.046729211;C02909_KI: 0.02196078;C16551_KI: 0.3609184830434783;C16596_KI: 0.3609184830434783;C01450_KI: 0.3609184830434783;C05444_KI: 0.030596022;C00069_KI: 0.3609184830434783;C16348_KI: 0.3609184830434783,Keq: 1
WP_001319167.1,3.2.1.86,Escherichia coli,R554,6-phospho-beta-glucosidase,R00839,MRL,C00001; C04534,C00031; C00092,Km_C00031: 11.69155884; Km_C00092: 2.152008057; Km_C00001: 4.800985813; Km_C04534: 1.367322803,Kcat_F: 2.239574308; Kcat_R: 2.5617307365,C00530;C04534;C02323;C01172;C00001;C00092;C00031;C06188;C06187,C04534_KI: 1.367322803;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C00031_KI: 11.69155884;C00001_KI: 4.800985813;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C01172_KI: 2.152008057;C06188_KI: 0.247454509,Keq: 3807.2513172268464
WP_001319167.1,3.2.1.86,Escherichia coli,R555,6-phospho-beta-glucosidase,R05133,MRL,C00001; C06187,C00530; C01172,Km_C00530: 0.123504587; Km_C01172: 2.152008057; Km_C00001: 4.800985813; Km_C06187: 0.18,Kcat_F: 1.5830939615; Kcat_R: 1.3236567365,C00530;C04534;C02323;C01172;C00001;C00092;C00031;C06188;C06187,C04534_KI: 1.367322803;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C00031_KI: 11.69155884;C00001_KI: 4.800985813;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C01172_KI: 2.152008057;C06188_KI: 0.247454509,Keq: 2.0772729905892712e-05
WP_001319167.1,3.2.1.86,Escherichia coli,R556,6-phospho-beta-glucosidase,R05134,MRL,C00001; C06188,C01172; C02323,Km_C01172: 2.152008057; Km_C02323: 0.160274401; Km_C00001: 4.800985813; Km_C06188: 0.475,Kcat_F: 1.839386164; Kcat_R: 1.896192993,C00530;C04534;C02323;C01172;C00001;C00092;C00031;C06188;C06187,C04534_KI: 1.367322803;C06187_KI: 0.264245123;C00530_KI: 0.123504587;C00031_KI: 11.69155884;C00001_KI: 4.800985813;C02323_KI: 0.160274401;C00092_KI: 2.152008057;C01172_KI: 2.152008057;C06188_KI: 0.247454509,Keq: 2.1351360226543543e-05
WP_000762229.1,1.1.1.28,Escherichia coli,R599,D-lactate dehydrogenase,R00704,MRL,C00003; C00256,C00004; C00022; C00080,Km_C00004: 0.08124999999999999; Km_C00022: 5.975; Km_C00080: 2.627151012; Km_C00003: 0.073235102; Km_C00256: 0.774313986,Kcat_F: 137.86074693; Kcat_R: 541.25,C00022;C00003;C00192;C02496;C01478;C00004;C19935;C00284;C00002;C00256;C11215;C01444;C00080,C00004_KI: 0.023764452;C00022_KI: 0.390749246;C00256_KI: 0.774313986;C11215_KI: 0.47078028508333336;C01478_KI: 0.46933794;C00284_KI: 0.065315142;C00080_KI: 2.627151012;C00192_KI: 0.538028598;C00002_KI: 0.039717551;C02496_KI: 0.076715402;C00003_KI: 0.073235102;C19935_KI: 0.074559651;C01444_KI: 0.496475339,Keq: 0.0002419607076574943
WP_001044366.1,3.1.3.10,Escherichia coli,R624,Glucose-1-phosphatase,R00304,MRL,C00001; C00103,C00009; C00031,Km_C00009: 0.974477589; Km_C00031: 1.199357629; Km_C00001: 0.972812712; Km_C00103: 0.445,Kcat_F: 61.0880376345; Kcat_R: 4.353411557,C00001;C00031;C00267;C00103;C00009,C00103_KI: 0.362336993;C00001_KI: 0.972812712;C00031_KI: 1.199357629;C00009_KI: 0.974477589;C00267_KI: 1.199357629,Keq: 815.2999922439243
WP_001044366.1,3.1.3.10,Escherichia coli,R625,Glucose-1-phosphatase,R00947,MRL,C00001; C00103,C00009; C00267,Km_C00009: 0.974477589; Km_C00267: 1.199357629; Km_C00001: 0.972812712; Km_C00103: 0.445,Kcat_F: 61.0880376345; Kcat_R: 4.353411557,C00001;C00031;C00267;C00103;C00009,C00103_KI: 0.362336993;C00001_KI: 0.972812712;C00031_KI: 1.199357629;C00009_KI: 0.974477589;C00267_KI: 1.199357629,Keq: 418.9606523023835
,1.1.1.42,Escherichia coli,R700,Isocitrate dehydrogenase (nadp+),R00267,MRL,C00006; C00311,C00005; C00011; C00026; C00080,Km_C00005: 0.000715; Km_C00011: 0.505214036; Km_C00026: 2.75; Km_C00080: 2.13827467; Km_C00006: 0.01485; Km_C00311: 0.074271195,Kcat_F: 45.913566013; Kcat_R: 7.140433394333333,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 0.11281894315674511
,1.1.1.42,Escherichia coli,R701,Isocitrate dehydrogenase (nadp+),R00268,MRL,C05379,C00011; C00026,Km_C00011: 0.505214036; Km_C00026: 2.75; Km_C05379: 0.069090471,Kcat_F: 22.23114258; Kcat_R: 5.840927925,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 63.94430239079518
,1.1.1.42,Escherichia coli,R702,Isocitrate dehydrogenase (nadp+),R01899,MRL,C00006; C00311,C00005; C00080; C05379,Km_C00005: 0.000715; Km_C00080: 2.13827467; Km_C05379: 0.069090471; Km_C00006: 0.01485; Km_C00311: 0.074271195,Kcat_F: 45.913566013; Kcat_R: 15.985293456499999,C00006;C00311;C00026;C00011;C00005;C05379;C00080,C00005_KI: 0.032034442;C00311_KI: 0.074271195;C00006_KI: 0.04062869;C05379_KI: 0.069090471;C00011_KI: 0.505214036;C00026_KI: 0.182909817;C00080_KI: 2.13827467,Keq: 0.0017643314406223848
,2.3.3.16,Escherichia coli,R703,Citrate synthase,R00351,MRL,C00158; C00010,C00024; C00001; C00036,Km_C00158: 0.206155464; Km_C00010: 0.065331496; Km_C00024: 0.052596927; Km_C00001: 0.965167284; Km_C00036: 0.069584779,Kcat_F: 33.803514055; Kcat_R: 47.3506715233333,C00158HCT,C00158HCT_KI: 0.206155464,Keq: 1.6057484977815639e-07
Heterologous,6.4.1.1,Rhizobium etli,R704,Pyruvate carboxylase,R00344,MRL,C00002; C00022; C00288,C00008; C00009; C00036,Km_C00008: 0.060795698; Km_C00009: 1.167335033; Km_C00036: 0.202194154; Km_C00002: 0.069778137; Km_C00022: 9.7; Km_C00288: 10.8,Kcat_F: 7.969744614476191; Kcat_R: 1.3504319023333335,C00022;C00036;C00002;C00009;C00008;C00288,C00009_KI: 1.167335033;C00002_KI: 0.069778137;C00036_KI: 0.202194154;C00288_KI: 1.142170787;C00008_KI: 0.060795698;C00022_KI: 0.670731664,Keq: 18.246066896771694
Heterologous,1.17.1.9,Starkeya novella,R705,Formate dehydrogenase,R00519,MRL,C00058; C00003,C00080; C00011; C00004,Km_C00058: 6.299069881; Km_C00003: 0.179658741; Km_C00080: 3.996599674; Km_C00011: 3.174462318; Km_C00004: 0.080049999,Kcat_F: 12.1695376695; Kcat_R: 26.700187375,,,Keq: 336.0231457353914
Heterologous,4.3.1.17,Dictyostelium discoideum,R706,L-serine ammonia-lyase,R00220,MRL,C00065,C00014; C00022,Km_C00014: 2.321814537; Km_C00022: 0.786924958; Km_C00065: 0.995956302,Kcat_F: 3.547282326; Kcat_R: 16.004088045,C05167;C00001;C00022;C00065;C00161;C02218;C00014,C00001_KI: 1.243283153;C00065_KI: 0.995956302;C05167_KI: 1.3902921916;C02218_KI: 1.603482008;C00022_KI: 0.786924958;C00161_KI: 1.3902921916;C00014_KI: 2.321814537,Keq: 194010.3367263319
Heterologous,4.3.1.17,Dictyostelium discoideum,R707,L-serine ammonia-lyase,R00590,MRL,C00065,C00001; C02218,Km_C00001: 1.243283153; Km_C02218: 1.603482008; Km_C00065: 0.995956302,Kcat_F: 3.547282326; Kcat_R: 1.10709272,C05167;C00001;C00022;C00065;C00161;C02218;C00014,C00001_KI: 1.243283153;C00065_KI: 0.995956302;C05167_KI: 1.3902921916;C02218_KI: 1.603482008;C00022_KI: 0.786924958;C00161_KI: 1.3902921916;C00014_KI: 2.321814537,Keq: 11.804567179500095
Heterologous,4.3.1.17,Dictyostelium discoideum,R708,L-serine ammonia-lyase,R06131,MRL,C05167,C00014; C00161,Km_C00014: 2.321814537; Km_C00161: 2.321814537; Km_C05167: 2.321814537,Kcat_F: 36.422624656829335; Kcat_R: 17.86179164,C05167;C00001;C00022;C00065;C00161;C02218;C00014,C00001_KI: 1.243283153;C00065_KI: 0.995956302;C05167_KI: 1.3902921916;C02218_KI: 1.603482008;C00022_KI: 0.786924958;C00161_KI: 1.3902921916;C00014_KI: 2.321814537,Keq: 1
Heterologous,4.3.1.17,Dictyostelium discoideum,R709,L-serine ammonia-lyase,R08698,MRL,C00001; C02218,C00014; C00022,Km_C00014: 2.321814537; Km_C00022: 0.786924958; Km_C00001: 1.243283153; Km_C02218: 1.603482008,Kcat_F: 1.10709272; Kcat_R: 16.004088045,C05167;C00001;C00022;C00065;C00161;C02218;C00014,C00001_KI: 1.243283153;C00065_KI: 0.995956302;C05167_KI: 1.3902921916;C02218_KI: 1.603482008;C00022_KI: 0.786924958;C00161_KI: 1.3902921916;C00014_KI: 2.321814537,Keq: 16435.19273313509
Heterologous,1.1.1.37,Escherichia coli,R710,Malate dehydrogenase,R00342,MRL,C00003; C00149,C00004; C00036; C00080,Km_C00004: 0.061; Km_C00036: 0.0445; Km_C00080: 1.627506971; Km_C00003: 0.105280019; Km_C00149: 0.00012,Kcat_F: 3.0071600060000003; Kcat_R: 467.479811568,C02441;C00003;C00004;C00024;C00036;C00010;C00149;C00741;C11592;C00002;C00209;C00080,C00741_KI: 0.211944282;C00080_KI: 1.627506971;C00036_KI: 0.066584691;C00149_KI: 0.161660373;C00003_KI: 0.105280019;C02441_KI: 0.095263213;C00024_KI: 0.036240213;C00209_KI: 0.177507535;C00004_KI: 0.034674671;C00002_KI: 0.045088965;C00010_KI: 0.03518714;C11592_KI: 0.23608527936363635,Keq: 2.2614869409243306e-05
