Label,EC,Type,StartingConc,Conc,Mechanisms,Parameters,Species,Relative
N-acetylmuramic acid 6-phosphate etherase,4.2.1.126,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Dtmp kinase,2.7.4.9,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Uridine nucleosidase,3.2.2.3,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
"3,4-dihydroxy-2-butanone-4-phosphate synthase",4.1.99.12,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Agmatinase,3.5.3.11,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Dctp deaminase,3.5.4.13,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Utp-glucose-1-phosphate uridylyltransferase,2.7.7.9,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Sulfate adenylyltransferase,2.7.7.4,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
"3'(2'),5'-bisphosphate nucleotidase",3.1.3.7,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Udp-n-acetylmuramate-l-alanine ligase,6.3.2.8,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Dihydroorotase,3.5.2.3,Endogenous Enzyme,0.000547904,,,,Escherichia coli,rel0
Pyridoxal kinase,2.7.1.35,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
3-deoxy-manno-octulosonate-8-phosphatase,3.1.3.45,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Methylglyoxal synthase,4.2.3.3,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Phosphoadenylyl-sulfate reductase (thioredoxin),1.8.4.8,Endogenous Enzyme,0.000913174,,,,Escherichia coli,rel0
Glutamate 5-kinase,2.7.2.11,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
Nicotinate-nucleotide diphosphorylase (carboxylating),2.4.2.19,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Dtdp-4-dehydrorhamnose reductase,1.1.1.133,Endogenous Enzyme,0.000182635,,,,Escherichia coli,rel0
"2',3'-cyclic-nucleotide 2'-phosphodiesterase",3.1.4.16,Endogenous Enzyme,0.000730539,,,,Escherichia coli,rel0
Amp nucleosidase,3.2.2.4,Endogenous Enzyme,0.000365269,,,,Escherichia coli,rel0
Atp citrate synthase,2.3.3.8,Endogenous Enzyme,0.005296407,,,,Escherichia coli,rel0
